"brood_year","lwr","mid","upr","CU","model"
1998,0.00715262294037524,0.0104432262224387,0.0153821040109377,"Whiteandtribs.","em"
1999,0.00797729330656851,0.011801818712329,0.0169178442090069,"Whiteandtribs.","em"
2000,0.00693189050469314,0.00997697537742996,0.0142452853483383,"Whiteandtribs.","em"
2001,0.00566728786645496,0.00799561740425057,0.0115049589243082,"Whiteandtribs.","em"
2002,0.00427869815827744,0.0061719067607265,0.00895507920284027,"Whiteandtribs.","em"
2003,0.00367320539946516,0.00545257970406693,0.00810690785854266,"Whiteandtribs.","em"
2004,0.00278306107781213,0.00447229478783369,0.00691678180807253,"Whiteandtribs.","em"
2005,0.00302077958942611,0.00474459132140135,0.00739656444340079,"Whiteandtribs.","em"
2006,0.00315962866934709,0.00467759687137103,0.00685367280565628,"Whiteandtribs.","em"
2007,0.00288878215193934,0.00426823817804359,0.00622656613773614,"Whiteandtribs.","em"
2008,0.00335314226847243,0.00466104618058102,0.00658353347011612,"Whiteandtribs.","em"
2009,0.00372089725027487,0.0052789271134247,0.0071926924226036,"Whiteandtribs.","em"
2010,0.00373418327602691,0.00521914437608137,0.00730923839572613,"Whiteandtribs.","em"
2011,0.0036634836768077,0.00512962091440454,0.00711150753851774,"Whiteandtribs.","em"
2012,0.00334120705666624,0.00467230418563311,0.00646387939697685,"Whiteandtribs.","em"
2013,0.00301479636295155,0.00426418451367832,0.00606973576911091,"Whiteandtribs.","em"
2014,0.00239064234701708,0.00329166145564126,0.00460175369161516,"Whiteandtribs.","em"
2015,0.00171059381190609,0.00251936648867019,0.00373443507681213,"Whiteandtribs.","em"
2016,0.00177216176909553,0.00250404070308709,0.00352205884878966,"Whiteandtribs.","em"
2017,0.00141907140782311,0.00208171014558838,0.00312801242281759,"Whiteandtribs.","em"
2018,0.00132691052981798,0.00200720153808591,0.00309804011140836,"Whiteandtribs.","em"
2019,0.00124403980358166,0.00204924959430559,0.00333115034014249,"Whiteandtribs.","em"
2020,0.00120380636245098,0.00218678205453368,0.00384605771120339,"Whiteandtribs.","em"
2021,0.001102220089527,0.00218136118875227,0.00424221470706208,"Whiteandtribs.","em"
2022,0.000987380968743237,0.00219154753867679,0.00462282870120176,"Whiteandtribs.","em"
2023,0.000906093399598714,0.00219421089895734,0.00496287661456679,"Whiteandtribs.","em"
2024,0.000833231430267569,0.002199090112817,0.00545503371627991,"Whiteandtribs.","em"
1985,0.0111596542703901,0.019845462703165,0.0345448408492298,"YukonR.Teslinheadwaters","em"
1986,0.0151585930012029,0.0251377443236236,0.0427193021348811,"YukonR.Teslinheadwaters","em"
1987,0.0142489993817672,0.0226295142601895,0.0365374974054916,"YukonR.Teslinheadwaters","em"
1988,0.0132546554059152,0.0212353682148008,0.0339982887907703,"YukonR.Teslinheadwaters","em"
1989,0.0140463542027191,0.0218089389731433,0.0349124326795669,"YukonR.Teslinheadwaters","em"
1990,0.0117157091949597,0.0191594106998655,0.031241203576892,"YukonR.Teslinheadwaters","em"
1991,0.0118511239318295,0.0191518744983399,0.0314814667920224,"YukonR.Teslinheadwaters","em"
